test,method,n_pairs,mean_method,mean_random,mean_diff,t_stat,p_val,p_adj,reject,cohen_d,noise
testAG,gradient_input_max,100,74.22974829114578,74.38915606300567,-0.15940777185989646,-0.6662787067786693,0.7466086750952562,1.0,False,-0.06662787067786693,0.03
testAG,hamming_max,100,74.01348261637028,74.38915606300567,-0.3756734466353773,-1.2981555878644837,0.9013749826688782,1.0,False,-0.1298155587864484,0.03
testAG,hamming_min,100,74.4083150143506,74.38915606300567,0.019158951344933825,0.08015896761517176,0.4681363208295435,1.0,False,0.008015896761517175,0.03
testAG,model_grad_avg,100,73.79588069969702,74.38915606300567,-0.5932753633086513,-2.4793042541711956,0.9925732975554623,1.0,False,-0.24793042541711957,0.03
testAG,model_grad_max,100,73.9368006813084,74.38915606300567,-0.45235538169729067,-1.816589155144187,0.963847012211035,1.0,False,-0.18165891551441868,0.03
testAG,qbc,100,74.9942121284091,74.38915606300567,0.6050560654034446,2.8922887356854057,0.002351234418859331,0.03291728186403064,True,0.28922887356854055,0.03
testAG,threshold_avg,100,75.36162283097036,74.38915606300567,0.9724667679646779,3.7847270276631235,0.00013189263866307906,0.001846496941283107,True,0.37847270276631245,0.03
testAG,threshold_max,100,75.63482045875153,74.38915606300567,1.245664395745863,4.920016951196583,1.7250461575468576e-06,2.4150646205656006e-05,True,0.49200169511965836,0.03
test,aligns,100,67.91952209127471,67.51959246866409,0.39992962261063025,1.3231118740262258,0.09442299593449627,1.0,False,0.13231118740262257,0.04
test,grad01_avg,100,67.39917116194272,67.51959246866409,-0.12042130672135286,-0.4191984617026,0.6620103618570179,1.0,False,-0.04191984617026,0.04
test,grad01_max,100,67.51260424346108,67.51959246866409,-0.006988225203000766,-0.023167433465620595,0.5092183260494706,1.0,False,-0.0023167433465620594,0.04
test,gradient_conf_avg,100,68.04710941977316,67.51959246866409,0.5275169511090784,1.9010804505435277,0.030099884138263127,0.4213983779356838,False,0.1901080450543528,0.04
test,gradient_conf_max,100,67.806484371262,67.51959246866409,0.2868919025979176,1.0551150625675831,0.14697042567296356,1.0,False,0.10551150625675831,0.04
test,gradient_input_avg,100,67.426679486797,67.51959246866409,-0.09291298186708623,-0.3195067274978305,0.6249922331273554,1.0,False,-0.031950672749783054,0.04
test,gradient_input_max,100,67.52614560068962,67.51959246866409,0.006553132025545238,0.021755096513491164,0.49134355063094537,1.0,False,0.0021755096513491165,0.04
test,hamming_max,100,67.04882244059878,67.51959246866409,-0.47077002806530305,-1.4664419370170048,0.9271513780925249,1.0,False,-0.14664419370170048,0.04
test,hamming_min,100,67.67949541767767,67.51959246866409,0.15990294901359087,0.5194966101939046,0.3022870126825658,1.0,False,0.05194966101939047,0.04
test,model_grad_avg,100,67.34338975873735,67.51959246866409,-0.1762027099267442,-0.5974279670235138,0.7242071345947854,1.0,False,-0.05974279670235137,0.04
test,model_grad_max,100,67.59843692819662,67.51959246866409,0.0788444595325364,0.27478135695088507,0.39202841758347207,1.0,False,0.027478135695088505,0.04
test,qbc,100,68.37666734851926,67.51959246866409,0.8570748798551776,3.3005497998864337,0.0006711979399241086,0.009396771158937521,True,0.33005497998864336,0.04
test,threshold_avg,100,68.62777061962035,67.51959246866409,1.108178150956267,3.75511556093119,0.00014629774680736707,0.002048168455303139,True,0.375511556093119,0.04
test,threshold_max,100,68.67301463800382,67.51959246866409,1.1534221693397313,4.007363567929635,5.9510597833489064e-05,0.0008331483696688469,True,0.4007363567929635,0.04
testAB,aligns,100,72.70190514019416,72.58662964252937,0.11527549766477009,0.7121292496501995,0.23902981433025855,1.0,False,0.07121292496501995,0.04
testAB,grad01_avg,100,71.90207088348956,72.58662964252937,-0.6845587590398284,-3.926589642443322,0.9999203046415719,1.0,False,-0.3926589642443322,0.04
testAB,grad01_max,100,71.85600951287691,72.58662964252937,-0.730620129652483,-4.284519662341203,0.9999787510362912,1.0,False,-0.42845196623412035,0.04
testAB,gradient_conf_avg,100,72.25832047929549,72.58662964252937,-0.32830916323389403,-1.9215928085819027,0.9712335819237792,1.0,False,-0.19215928085819028,0.04
testAB,gradient_conf_max,100,71.99557907709314,72.58662964252937,-0.5910505654362359,-3.4538459477880834,0.9995925805813303,1.0,False,-0.3453845947788084,0.04
testAB,gradient_input_avg,100,72.01837044443168,72.58662964252937,-0.5682591980977049,-3.905353879434035,0.9999139979289303,1.0,False,-0.39053538794340353,0.04
testAB,gradient_input_max,100,72.39341079334692,72.58662964252937,-0.19321884918246554,-1.0723104974882727,0.8569062035637254,1.0,False,-0.10723104974882726,0.04
testAB,hamming_max,100,72.62292663539182,72.58662964252937,0.03629699286243365,0.17887261429502938,0.42920163995709876,1.0,False,0.017887261429502935,0.04
testAB,hamming_min,100,72.06047016752788,72.58662964252937,-0.5261594750015075,-2.7803212300486972,0.9967496146994217,1.0,False,-0.27803212300486974,0.04
testAB,model_grad_avg,100,71.78603940671104,72.58662964252937,-0.8005902358183387,-4.956763444167199,0.9999985168201179,1.0,False,-0.4956763444167199,0.04
testAB,model_grad_max,100,72.02961245502813,72.58662964252937,-0.5570171875012642,-3.009261792383838,0.998339181491422,1.0,False,-0.30092617923838383,0.04
testAB,qbc,100,73.32794966666022,72.58662964252937,0.7413200241308389,4.9221507081333655,1.7100086397462689e-06,2.3940120956447764e-05,True,0.49221507081333654,0.04
testAB,threshold_avg,100,73.34321623080261,72.58662964252937,0.7565865882732362,4.088548615397744,4.420692742924707e-05,0.000618896984009459,True,0.4088548615397743,0.04
testAB,threshold_max,100,73.29583712298582,72.58662964252937,0.7092074804564327,4.078883654480019,4.580829737056086e-05,0.0006413161631878521,True,0.4078883654480019,0.04
testAG,aligns,100,73.79183222879642,73.30340504549757,0.48842718329884005,1.8256216463640222,0.03546097176416389,0.49645360469829447,False,0.1825621646364022,0.04
testAG,grad01_avg,100,72.9712098690041,73.30340504549757,-0.33219517649348945,-1.2683262995053877,0.896172050881338,1.0,False,-0.12683262995053876,0.04
testAG,grad01_max,100,73.05385240751949,73.30340504549757,-0.24955263797811023,-0.9214159637886901,0.8204633657576712,1.0,False,-0.09214159637886903,0.04
testAG,gradient_conf_avg,100,73.40136997035185,73.30340504549757,0.0979649248542711,0.36812889087568224,0.3567815384113202,1.0,False,0.036812889087568225,0.04
testAG,gradient_conf_max,100,73.21555802096243,73.30340504549757,-0.0878470245351474,-0.3452113024234972,0.6346660464648839,1.0,False,-0.03452113024234972,0.04
testAG,gradient_input_avg,100,73.30718279575021,73.30340504549757,0.003777750252626646,0.014674664689341048,0.49416063229899554,1.0,False,0.0014674664689341048,0.04
testAG,gradient_input_max,100,73.34304577146766,73.30340504549757,0.03964072597007117,0.15515965477511073,0.4385056816905484,1.0,False,0.015515965477511075,0.04
testAG,hamming_max,100,72.6806101696507,73.30340504549757,-0.6227948758468794,-2.134539022669173,0.9823661235518469,1.0,False,-0.21345390226691727,0.04
testAG,hamming_min,100,73.6449510521593,73.30340504549757,0.34154600666170565,1.282961974403403,0.10125041584594753,1.0,False,0.12829619744034032,0.04
testAG,model_grad_avg,100,73.00483020952423,73.30340504549757,-0.2985748359733506,-1.1220073988455321,0.8677133752013552,1.0,False,-0.11220073988455322,0.04
testAG,model_grad_max,100,73.38122983309201,73.30340504549757,0.07782478759443592,0.30835304953405107,0.37923079271757165,1.0,False,0.030835304953405113,0.04
testAG,qbc,100,74.36314016024772,73.30340504549757,1.059735114750145,4.571724243151041,7.001103719341375e-06,9.801545207077925e-05,True,0.45717242431510413,0.04
testAG,threshold_avg,100,74.32968252797636,73.30340504549757,1.0262774824787761,4.1419195764434775,3.628667271833113e-05,0.0005080134180566358,True,0.41419195764434774,0.04
testAG,threshold_max,100,74.40411833654635,73.30340504549757,1.1007132910487614,4.390543126962027,1.4173862386927851e-05,0.00019843407341698993,True,0.4390543126962027,0.04
test,aligns,100,67.11980458122916,66.86048050895214,0.25932407227702525,0.808246666294653,0.21044327157262632,1.0,False,0.08082466662946532,0.05
test,grad01_avg,100,66.56106560815577,66.86048050895214,-0.29941490079635863,-0.9251919775411077,0.8214420929040833,1.0,False,-0.09251919775411077,0.05
test,grad01_max,100,66.77090987874838,66.86048050895214,-0.08957063020377497,-0.2731955741076079,0.607364010821935,1.0,False,-0.02731955741076079,0.05
test,gradient_conf_avg,100,66.83083549102138,66.86048050895214,-0.029645017930768843,-0.09371344981499599,0.5372369074114183,1.0,False,-0.009371344981499599,0.05
test,gradient_conf_max,100,66.83045432668389,66.86048050895214,-0.030026182268249924,-0.09064756399751192,0.5360221054738233,1.0,False,-0.009064756399751192,0.05
test,gradient_input_avg,100,66.58800902380811,66.86048050895214,-0.27247148514402414,-0.8044575058396833,0.7884697861457255,1.0,False,-0.08044575058396833,0.05
test,gradient_input_max,100,66.34122166519333,66.86048050895214,-0.5192588437587944,-1.521212579969645,0.9343029253600162,1.0,False,-0.15212125799696452,0.05
test,hamming_max,100,66.53588387452812,66.86048050895214,-0.32459663442401326,-0.947122625423933,0.8270587993276527,1.0,False,-0.0947122625423933,0.05
test,hamming_min,100,66.81223982250525,66.86048050895214,-0.04824068644689575,-0.15617174000011205,0.5618921653001471,1.0,False,-0.015617174000011207,0.05
test,model_grad_avg,100,66.68327998752214,66.86048050895214,-0.17720052143001502,-0.5067773241920503,0.6932810241246148,1.0,False,-0.050677732419205035,0.05
test,model_grad_max,100,66.86027792985763,66.86048050895214,-0.00020257909452212175,-0.0005875469097321111,0.5002338061348138,1.0,False,-5.8754690973211116e-05,0.05
test,qbc,100,67.83830461323812,66.86048050895214,0.9778241042859868,3.838296639608499,0.00010919578946984415,0.001528741052577818,True,0.3838296639608499,0.05
test,threshold_avg,100,67.87107365199759,66.86048050895214,1.0105931430454624,3.0792645234820335,0.0013428325868465633,0.018799656215851886,True,0.30792645234820337,0.05
test,threshold_max,100,67.77604035293379,66.86048050895214,0.9155598439816605,2.912599453411006,0.0022150133440603493,0.03101018681684489,True,0.2912599453411006,0.05
testAB,aligns,100,72.00528384612639,72.08869061298653,-0.08340676686014092,-0.43933181791533277,0.6693107095948994,1.0,False,-0.04393318179153327,0.05
testAB,grad01_avg,100,71.3602554762091,72.08869061298653,-0.7284351367774238,-4.274891186382734,0.9999779616089843,1.0,False,-0.4274891186382735,0.05
testAB,grad01_max,100,71.2672154101199,72.08869061298653,-0.8214752028666398,-4.2352748275186505,0.9999744061288806,1.0,False,-0.42352748275186514,0.05
testAB,gradient_conf_avg,100,71.30698438025361,72.08869061298653,-0.7817062327328985,-4.359476239954856,0.9999840309015693,1.0,False,-0.4359476239954856,0.05
testAB,gradient_conf_max,100,71.32063604050029,72.08869061298653,-0.7680545724862483,-4.660630534063715,0.9999950767236229,1.0,False,-0.46606305340637155,0.05
testAB,gradient_input_avg,100,71.37637519781936,72.08869061298653,-0.7123154151671703,-4.067103101512621,0.9999521645267934,1.0,False,-0.40671031015126213,0.05
testAB,gradient_input_max,100,71.518211588714,72.08869061298653,-0.5704790242725469,-3.135802754105351,0.9988717062541355,1.0,False,-0.3135802754105351,0.05
testAB,hamming_max,100,72.2042065716023,72.08869061298653,0.1155159586157663,0.559913550216911,0.28840156566454267,1.0,False,0.05599135502169111,0.05
testAB,hamming_min,100,71.3764585985982,72.08869061298653,-0.7122320143883232,-3.646252678766789,0.9997868103140334,1.0,False,-0.36462526787667887,0.05
testAB,model_grad_avg,100,71.24697596407385,72.08869061298653,-0.8417146489126806,-4.597350640534348,0.9999936720454673,1.0,False,-0.4597350640534348,0.05
testAB,model_grad_max,100,71.47969522268397,72.08869061298653,-0.6089953903025499,-3.2494342466637804,0.9992099190554788,1.0,False,-0.32494342466637804,0.05
testAB,qbc,100,72.9176121452871,72.08869061298653,0.828921532300561,5.341081838856261,2.950806319084132e-07,4.131128846717785e-06,True,0.5341081838856261,0.05
testAB,threshold_avg,100,72.77793875048158,72.08869061298653,0.6892481374950467,4.085728053241267,4.466862810078317e-05,0.0006253607934109644,True,0.40857280532412676,0.05
testAB,threshold_max,100,72.69981273938535,72.08869061298653,0.6111221263988059,3.379619954181687,0.0005198060901359722,0.0072772852619036104,True,0.3379619954181687,0.05
testAG,aligns,100,72.97841603120567,72.70759773000965,0.27081830119600697,0.9688746282269779,0.16748441294663574,1.0,False,0.09688746282269779,0.05
testAG,grad01_avg,100,72.10767248584627,72.70759773000965,-0.5999252441634002,-2.0371391617165537,0.977847545037014,1.0,False,-0.2037139161716554,0.05
testAG,grad01_max,100,72.34198613602004,72.70759773000965,-0.3656115939896178,-1.32836346530215,0.9064439218919205,1.0,False,-0.13283634653021503,0.05
testAG,gradient_conf_avg,100,72.22035078834091,72.70759773000965,-0.4872469416687491,-1.7672975821070243,0.959870102213969,1.0,False,-0.17672975821070244,0.05
testAG,gradient_conf_max,100,72.22551388989713,72.70759773000965,-0.4820838401125306,-1.7188833190747501,0.9556194390401596,1.0,False,-0.17188833190747502,0.05
testAG,gradient_input_avg,100,72.32054220661718,72.70759773000965,-0.38705552339248867,-1.321012603461549,0.9052287849938041,1.0,False,-0.1321012603461549,0.05
testAG,gradient_input_max,100,72.17948112874414,72.70759773000965,-0.528116601265506,-1.8240861498287082,0.9644221714672165,1.0,False,-0.1824086149828708,0.05
testAG,hamming_max,100,72.18473003646322,72.70759773000965,-0.5228676935464511,-1.7043427870915542,0.9542731430210178,1.0,False,-0.17043427870915542,0.05
testAG,hamming_min,100,72.7462998538635,72.70759773000965,0.03870212385385002,0.14755703575598278,0.4414962326524723,1.0,False,0.014755703575598281,0.05
testAG,model_grad_avg,100,72.33931746846172,72.70759773000965,-0.36828026154795224,-1.209544104546676,0.8853328318346538,1.0,False,-0.12095441045466761,0.05
testAG,model_grad_max,100,72.62551714865202,72.70759773000965,-0.08208058135765008,-0.28560602381657946,0.6121116999642027,1.0,False,-0.028560602381657942,0.05
testAG,qbc,100,73.76283749798432,72.70759773000965,1.0552397679746401,4.827465673764099,2.51690903263708e-06,3.5236726456919115e-05,True,0.48274656737640986,0.05
testAG,threshold_avg,100,73.51499012933185,72.70759773000965,0.8073923993221832,2.837360105061002,0.0027590999550386273,0.038627399370540785,True,0.28373601050610026,0.05
testAG,threshold_max,100,73.46648834657326,72.70759773000965,0.7588906165636002,2.7640890879067337,0.003404124466134065,0.047657742525876914,True,0.27640890879067337,0.05
test,aligns,66,66.69085333365891,66.31583212592332,0.37502120773559827,1.0120437630422146,0.15763483865158912,1.0,False,0.12457397572920068,0.06
test,grad01_avg,67,66.37472958751371,66.35592000234416,0.01880958516956026,0.04813861228378625,0.4808755746741503,1.0,False,0.005881067514793775,0.06
test,grad01_max,67,65.9660019922905,66.35592000234416,-0.3899180100536227,-0.9367674937793348,0.8238532859215718,1.0,False,-0.11444436420606995,0.06
test,gradient_conf_avg,67,66.59588594829539,66.35592000234416,0.23996594595122867,0.631092253590999,0.26507987539389444,1.0,False,0.0771001899587808,0.06
test,gradient_conf_max,67,66.74245548492321,66.35592000234416,0.38653548257904075,1.0823932414445465,0.14150831070932007,1.0,False,0.13223538088230039,0.06
test,gradient_input_avg,66,66.04489293785822,66.31583212592332,-0.2709391880651019,-0.620282301427019,0.7313796678804589,1.0,False,-0.07635147331074364,0.06
test,gradient_input_max,66,66.01465273052503,66.31583212592332,-0.30117939539828886,-0.6886065350683894,0.753239286196887,1.0,False,-0.08476160509968023,0.06
test,hamming_max,66,66.16403039087324,66.31583212592332,-0.15180173505008038,-0.36221321220617625,0.6408161472799723,1.0,False,-0.044585364342871685,0.06
test,hamming_min,66,66.12018187584977,66.31583212592332,-0.1956502500735541,-0.4234732341565888,0.6633259950286499,1.0,False,-0.0521259517821746,0.06
test,model_grad_avg,67,66.33098247335778,66.35592000234416,-0.024937528986364543,-0.05922406637011356,0.5235237001517788,1.0,False,-0.007235371280957715,0.06
test,model_grad_max,67,66.55160016957886,66.35592000234416,0.19568016723471185,0.4538817126732913,0.3257014975889372,1.0,False,0.05545047664078418,0.06
test,qbc,67,66.73638024867253,66.35592000234416,0.38046024632838377,1.2619047101120568,0.10571222292517353,1.0,False,0.15416619726499442,0.06
test,threshold_avg,67,67.44520822712653,66.35592000234416,1.089288224782367,2.458166120907737,0.008298682666787849,0.11618155733502988,False,0.30031278912679243,0.06
test,threshold_max,67,66.70385302165258,66.35592000234416,0.347933019308428,0.8328894595170734,0.20395548643042083,1.0,False,0.10175364247942423,0.06
testAB,aligns,66,71.35364170883352,71.43812683006216,-0.08448512122865648,-0.4268277687455157,0.6645423864132725,1.0,False,-0.052538866446267374,0.06
testAB,grad01_avg,67,70.97821710201768,71.484500686235,-0.5062835842173227,-3.059978650798871,0.9984008421175912,1.0,False,-0.3738358915102546,0.06
testAB,grad01_max,67,70.57803470521786,71.484500686235,-0.9064659810171452,-3.921050758494806,0.9998938243666566,1.0,False,-0.47903259245817964,0.06
testAB,gradient_conf_avg,67,70.97861967583198,71.484500686235,-0.5058810104030051,-2.666217170953334,0.9951815467411173,1.0,False,-0.32573027030860896,0.06
testAB,gradient_conf_max,67,71.03175176052488,71.484500686235,-0.4527489257101158,-2.1205016847669436,0.9811369326370755,1.0,False,-0.25906051258458657,0.06
testAB,gradient_input_avg,66,70.86930208685479,71.43812683006216,-0.5688247432073675,-2.6553109906669903,0.9950227163041305,1.0,False,-0.3268461888550089,0.06
testAB,gradient_input_max,66,70.93501686611022,71.43812683006216,-0.5031099639519432,-2.245799325872781,0.9859385446995941,1.0,False,-0.27643878746206096,0.06
testAB,hamming_max,66,71.74226193784814,71.43812683006216,0.3041351077859947,1.4085121591011667,0.08187249126117545,1.0,False,0.17337586172628175,0.06
testAB,hamming_min,66,70.68594237010237,71.43812683006216,-0.752184459959792,-2.8453583415250083,0.9970363608234462,1.0,False,-0.3502394006287948,0.06
testAB,model_grad_avg,67,70.79171412167842,71.484500686235,-0.6927865645565766,-3.8728171529257125,0.9998751985648652,1.0,False,-0.4731399196665023,0.06
testAB,model_grad_max,67,71.15424359270749,71.484500686235,-0.3302570935275281,-1.5819716948180844,0.9407816175789027,1.0,False,-0.19326860294332782,0.06
testAB,qbc,67,71.9751600607945,71.484500686235,0.49065937455948494,2.918896123546404,0.002399929832603795,0.03359901765645313,True,0.3565999175474374,0.06
testAB,threshold_avg,67,72.24197455747905,71.484500686235,0.7574738712440573,3.2352207298685327,0.0009504849024878883,0.013306788634830436,True,0.39524511893803893,0.06
testAB,threshold_max,67,71.92247130953919,71.484500686235,0.43797062330418096,1.9329173335539929,0.028769316374374014,0.4027704292412362,False,0.23614343662696244,0.06
testAG,aligns,66,72.38296199421187,71.97998013675492,0.402981857456953,1.170605191949362,0.12301569554957,1.0,False,0.14409153842519498,0.06
testAG,grad01_avg,67,71.8076014634343,72.02694687919488,-0.21934541576057376,-0.5990311453505892,0.7243986006186978,1.0,False,-0.07318330217960257,0.06
testAG,grad01_max,67,71.37459278632572,72.02694687919488,-0.6523540928691623,-1.7819155188294191,0.9603184353609359,1.0,False,-0.2176956288252675,0.06
testAG,gradient_conf_avg,67,71.94210616055753,72.02694687919488,-0.08484071863734403,-0.246746820318699,0.5970649772392052,1.0,False,-0.030144921935020542,0.06
testAG,gradient_conf_max,67,72.02912034103643,72.02694687919488,0.0021734618415641237,0.007111644900870996,0.4971736143402917,1.0,False,0.0008688257059987611,0.06
testAG,gradient_input_avg,66,71.69713809498886,71.97998013675492,-0.2828420417660744,-0.7146256323553949,0.7613004241679395,1.0,False,-0.08796433457867404,0.06
testAG,gradient_input_max,66,71.70836565547565,71.97998013675492,-0.2716144812792656,-0.6931681524645881,0.7546632484964175,1.0,False,-0.08532310138625557,0.06
testAG,hamming_max,66,71.68889464995522,71.97998013675492,-0.2910854867996963,-0.755242673058578,0.7735842921925689,1.0,False,-0.09296394667799708,0.06
testAG,hamming_min,66,71.92399968096926,71.97998013675492,-0.05598045578565544,-0.1390188825782743,0.555067472438186,1.0,False,-0.017112041530840567,0.06
testAG,model_grad_avg,67,71.88425421315527,72.02694687919488,-0.14269266603962427,-0.3821071483177532,0.6481952468386014,1.0,False,-0.04668181799455222,0.06
testAG,model_grad_max,67,72.08748832478129,72.02694687919488,0.060541445586419884,0.1544933963127359,0.4388460942320127,1.0,False,0.0188743723842454,0.06
testAG,qbc,67,72.54428209622392,72.02694687919488,0.5173352170290477,1.9207843512412568,0.02954022207332824,0.4135631090265954,False,0.23466115691943054,0.06
testAG,threshold_avg,67,72.98194992762531,72.02694687919488,0.9550030484304359,2.5436802974159387,0.006659462986876821,0.0932324818162755,False,0.3107600085553865,0.06
testAG,threshold_max,67,72.33693873711437,72.02694687919488,0.30999185791948025,0.8335835909540628,0.2037611920524024,1.0,False,0.10183844413139147,0.06
test,aligns,66,65.61828396610267,65.81013696919966,-0.19185300309698114,-0.507328604173236,0.6931793471875651,1.0,False,-0.06244783430414735,0.07
test,grad01_avg,66,65.18700861729945,65.81013696919966,-0.6231283519001863,-1.5862687186188795,0.9412341694884383,1.0,False,-0.19525618166867348,0.07
test,grad01_max,66,65.07555204155395,65.81013696919966,-0.7345849276456757,-2.006476411468017,0.9755153950320371,1.0,False,-0.24698017310245937,0.07
test,gradient_conf_avg,66,65.63543309487656,65.81013696919966,-0.174703874323072,-0.41868547734077605,0.6615868712563788,1.0,False,-0.05153661965726976,0.07
test,gradient_conf_max,66,65.52553849532204,65.81013696919966,-0.28459847387758935,-0.8074976179340738,0.7888374803404145,1.0,False,-0.09939608575376471,0.07
test,gradient_input_avg,66,64.50772808642724,65.81013696919966,-1.3024088827724203,-2.956462724365543,0.9978334760264678,1.0,False,-0.3639154047669747,0.07
test,gradient_input_max,66,64.68805982807933,65.81013696919966,-1.1220771411203085,-2.6089231909172024,0.9943705760286379,1.0,False,-0.32113624542055674,0.07
test,hamming_max,66,65.05791118353564,65.81013696919966,-0.752225785664002,-1.8623853704539064,0.9664652750965179,1.0,False,-0.2292437920272683,0.07
test,hamming_min,66,65.39190323599735,65.81013696919966,-0.41823373320230406,-1.020120149132418,0.8442732962472386,1.0,False,-0.1255681101347686,0.07
test,model_grad_avg,66,65.0954572348602,65.81013696919966,-0.714679734339455,-1.8683499089184408,0.9668893470588463,1.0,False,-0.22997797595987138,0.07
test,model_grad_max,66,65.76020377505242,65.81013696919966,-0.049933194147220465,-0.14369446091044238,0.5569068448281599,1.0,False,-0.0176875654389378,0.07
test,qbc,66,66.25612654302219,65.81013696919966,0.4459895738225423,1.394526638545066,0.08395334677179249,1.0,False,0.1716543631489092,0.07
test,threshold_avg,66,66.3949689190916,65.81013696919966,0.5848319498919481,1.5321760124584611,0.06516598693097118,0.9123238170335966,False,0.18859782981628065,0.07
test,threshold_max,66,66.12760259080788,65.81013696919966,0.3174656216082219,0.8321747787399039,0.20417865716739136,1.0,False,0.1024336342704911,0.07
testAB,aligns,66,70.79666334266767,70.7925328475096,0.004130495158066274,0.01658808971756425,0.49340801939652246,1.0,False,0.0020418526958339224,0.07
testAB,grad01_avg,66,70.26173797052158,70.7925328475096,-0.5307948769880132,-2.3488461515091026,0.9890587161004839,1.0,False,-0.28912297487032307,0.07
testAB,grad01_max,66,70.0556844467097,70.7925328475096,-0.7368484007998845,-2.7147589243043475,0.9957576696236776,1.0,False,-0.3341637236420716,0.07
testAB,gradient_conf_avg,66,70.26523523516886,70.7925328475096,-0.5272976123407336,-2.231410095262636,0.9854455155045033,1.0,False,-0.27466759561221277,0.07
testAB,gradient_conf_max,66,70.28456881366081,70.7925328475096,-0.5079640338487762,-2.426123335497511,0.9909775006841534,1.0,False,-0.29863513866614055,0.07
testAB,gradient_input_avg,66,69.83527876485681,70.7925328475096,-0.9572540826527831,-3.2877533117361546,0.9991841249388602,1.0,False,-0.4046944571138422,0.07
testAB,gradient_input_max,66,70.28849566281264,70.7925328475096,-0.5040371846969645,-1.8179899095134346,0.9631629333066554,1.0,False,-0.22377908854739087,0.07
testAB,hamming_max,66,70.97030699178987,70.7925328475096,0.17777414428028138,0.6163161560152833,0.2699191968508572,1.0,False,0.07586327455857228,0.07
testAB,hamming_min,66,70.2436062934663,70.7925328475096,-0.5489265540433016,-2.064480592298747,0.9785165708927658,1.0,False,-0.2541199942039487,0.07
testAB,model_grad_avg,66,70.02340608358193,70.7925328475096,-0.7691267639276431,-3.3396240278596405,0.9993036610153366,1.0,False,-0.4110793008996477,0.07
testAB,model_grad_max,66,70.5353257195514,70.7925328475096,-0.25720712795819967,-1.1038523050142968,0.8631364956076472,1.0,False,-0.13587482604518297,0.07
testAB,qbc,66,71.50689885797172,70.7925328475096,0.714366010462137,3.2820181732321014,0.0008302182698516814,0.01162305577792354,True,0.4039885103644053,0.07
testAB,threshold_avg,66,71.65846230422736,70.7925328475096,0.8659294567177647,3.3185172963418093,0.000742836141440472,0.010399705980166608,True,0.40848124184741746,0.07
testAB,threshold_max,66,71.53885718445304,70.7925328475096,0.7463243369434404,3.1914912788170477,0.0010905027885664072,0.015267039039929702,True,0.39284541995712774,0.07
testAG,aligns,66,71.29344614105072,71.42767214550513,-0.13422600445440416,-0.3864248522509707,0.6497779305544285,1.0,False,-0.04756561121504034,0.07
testAG,grad01_avg,66,70.6255471588372,71.42767214550513,-0.8021249866679436,-2.312817564312328,0.9880458492117151,1.0,False,-0.2846881623543932,0.07
testAG,grad01_max,66,70.47724841501152,71.42767214550513,-0.9504237304936286,-2.8865713321232724,0.9973592399140238,1.0,False,-0.35531236908925223,0.07
testAG,gradient_conf_avg,66,70.84592176970645,71.42767214550513,-0.5817503757986895,-1.6496234091892183,0.9480775630991148,1.0,False,-0.20305460499151076,0.07
testAG,gradient_conf_max,66,70.8286802246366,71.42767214550513,-0.5989919208685356,-1.940097739411209,0.9716457715147093,1.0,False,-0.23880952338975867,0.07
testAG,gradient_input_avg,66,70.086167106088,71.42767214550513,-1.3415050394171297,-3.3532265815893174,0.999332156983509,1.0,False,-0.4127536595193601,0.07
testAG,gradient_input_max,66,70.24602000917544,71.42767214550513,-1.1816521363297083,-3.227900030426162,0.9990222476344721,1.0,False,-0.39732702747738974,0.07
testAG,hamming_max,66,70.46301445196966,71.42767214550513,-0.9646576935354757,-2.535061025368336,0.9931707389694927,1.0,False,-0.31204444133618453,0.07
testAG,hamming_min,66,71.12557292077666,71.42767214550513,-0.3020992247284821,-0.8621591327554297,0.8041151717764388,1.0,False,-0.10612445311231429,0.07
testAG,model_grad_avg,66,70.5244334676634,71.42767214550513,-0.9032386778417407,-2.9003716151516903,0.9974598758485526,1.0,False,-0.357011066503157,0.07
testAG,model_grad_max,66,71.29497129377985,71.42767214550513,-0.1327008517252961,-0.43375188595275477,0.6670475627502319,1.0,False,-0.05339116635702208,0.07
testAG,qbc,66,71.81788072522727,71.42767214550513,0.3902085797221329,1.4367310625738452,0.0777952548774549,1.0,False,0.17684936862853565,0.07
testAG,threshold_avg,66,71.79412197801543,71.42767214550513,0.36644983251028707,1.0356733282469446,0.15209616486087055,1.0,False,0.12748257414144426,0.07
testAG,threshold_max,66,71.62832552033183,71.42767214550513,0.20065337482669815,0.5918570308917984,0.27799969842811206,1.0,False,0.07285256437907245,0.07
test,aligns,100,65.18670734919178,64.94910486113275,0.2376024880590282,0.6394246835892797,0.26201176960841843,1.0,False,0.06394246835892797,0.08
test,grad01_avg,100,64.71012600401772,64.94910486113275,-0.23897885711501396,-0.7212132724452196,0.7637609610124774,1.0,False,-0.07212132724452197,0.08
test,grad01_max,100,64.63024890508379,64.94910486113275,-0.3188559560489492,-0.9495027727807762,0.8276614357137635,1.0,False,-0.09495027727807763,0.08
test,gradient_conf_avg,100,64.78346082199266,64.94910486113275,-0.1656440391400836,-0.4789922721971853,0.6834997891543486,1.0,False,-0.04789922721971854,0.08
test,gradient_conf_max,100,64.96905509216472,64.94910486113275,0.019950231031963667,0.06198941762588629,0.47534811909639835,1.0,False,0.00619894176258863,0.08
