test	method	n_pairs	mean_method	mean_random	mean_diff	t_stat	p_val	p_adj	reject	ci_lower_rel_pct	ci_upper_rel_pct	mean_diff_rel_pct
testAB	grad01_avg	500	72.44530890040669	73.22489303941214	-0.7795841390054518	-9.621268757803609	1.0	1.0	False	-1.2820511634597291	-0.8472360410592396	-1.0646436022594843
testAB	grad01_max	500	72.26701392278555	73.22489303941214	-0.9578791166265912	-11.923394878363755	1.0	1.0	False	-1.523686521383009	-1.0925798243009046	-1.3081331728419567
testAB	gradient_conf_avg	500	72.53777785541008	73.22489303941214	-0.6871151840020555	-8.613032045028099	0.9999999999999999	1.0	False	-1.1524139446442188	-0.7243117301402474	-0.938362837392233
testAB	gradient_conf_max	500	72.40987154659874	73.22489303941214	-0.8150214928134025	-9.769144504470704	1.0	1.0	False	-1.3368885337844658	-0.8891891263760757	-1.113038830080271
testAB	gradient_input_avg	500	72.51499813474645	73.22489303941214	-0.7098949046656885	-8.361605733131574	0.9999999999999997	1.0	False	-1.1972692885482552	-0.741674901601941	-0.969472095075098
testAB	gradient_input_max	500	72.79547845527212	73.22489303941214	-0.42941458414002476	-5.148473313545196	0.9999998107523619	1.0	False	-0.8102233652306754	-0.36264167100474576	-0.5864325181177106
testAB	model_grad_avg	500	72.15743612344478	73.22489303941214	-1.067456915967364	-12.518641871480698	1.0	1.0	False	-1.6865687816066015	-1.2289886788674538	-1.4577787302370275
testAB	model_grad_max	500	72.48872834697482	73.22489303941214	-0.7361646924373122	-8.984779916101704	1.0	1.0	False	-1.2251900237260303	-0.7855051425778199	-1.0053475831519252
testAB	qbc	500	73.80819037437105	73.22489303941214	0.5832973349589038	8.238907986723289	7.699924702829985e-16	9.239909643395982e-15	True	0.6066224383633885	0.9865443407125557	0.796583389537972
testAB	threshold_avg	500	73.84965969237172	73.22489303941214	0.624766652959584	7.246872688000686	8.156404814611515e-13	9.787685777533818e-12	True	0.6218972580631986	1.0845351504438736	0.8532162042535362
testAB	threshold_max	500	73.83258139360292	73.22489303941214	0.607688354190782	7.107635735155139	2.052252240395796e-12	2.462702688474955e-11	True	0.6004897808612906	1.0592964720560156	0.8298931264586531
testAG	feature_eucl	500	74.22891741703485	74.95000813432591	-0.7210907172910455	-5.751884522570973	0.9999999922981033	1.0	False	-1.290728304509119	-0.6334628603502681	-0.9620955824296933
testAG	grad01_avg	500	74.40560768496775	74.95000813432591	-0.5444004493581464	-4.6410702603271945	0.9999977819952787	1.0	False	-1.033841699544859	-0.4188611430818374	-0.7263514213133482
testAG	grad01_max	500	74.31459037007455	74.95000813432591	-0.6354177642513515	-5.3258054094102	0.9999999238466875	1.0	False	-1.1605444011480062	-0.535033171338848	-0.8477887862434271
testAG	gradient_conf_avg	500	74.45871462405387	74.95000813432591	-0.4912935102720332	-4.140238800478469	0.9999796332048193	1.0	False	-0.9665567486580725	-0.3444331297994018	-0.6554949392287371
testAG	gradient_conf_max	500	74.38498436392855	74.95000813432591	-0.5650237703973437	-4.6116061861798485	0.9999974580518524	1.0	False	-1.0750453566443112	-0.4326896909215391	-0.7538675237829252
testAG	gradient_input_avg	500	74.36055617569887	74.95000813432591	-0.5894519586270242	-4.718613147127102	0.9999984560379576	1.0	False	-1.113925325129117	-0.458995007502747	-0.786460166315932
testAG	gradient_input_max	500	74.61614465154858	74.95000813432591	-0.3338634827773084	-2.7160100523827064	0.9965816765769914	1.0	False	-0.7676801810097891	-0.123216274075195	-0.44544822754249197
testAG	model_grad_avg	500	74.22597802406672	74.95000813432591	-0.7240301102591808	-5.922019438407903	0.999999997037331	1.0	False	-1.2865098766794476	-0.6455248976505812	-0.9660173871650142
testAG	model_grad_max	500	74.52384117262159	74.95000813432591	-0.4261669617043111	-3.49916238561928	0.9997457510143329	1.0	False	-0.8878632605490026	-0.24933998281964884	-0.5686016216843256
testAG	qbc	500	75.41673392197498	74.95000813432591	0.4667257876490886	4.517225676531866	3.914479424904338e-06	4.6973753098852064e-05	True	0.35187097441747833	0.8935612790723931	0.6227161267449358
testAG	threshold_avg	500	75.58756585788744	74.95000813432591	0.6375577235615528	5.235312527823327	1.2157009824952294e-07	1.4588411789942752e-06	True	0.531410838214444	1.1698770987232479	0.8506439684688459
testAG	threshold_max	500	75.5959467524754	74.95000813432591	0.645938618149499	5.279592923163928	9.678067105673924e-08	1.1613680526808709e-06	True	0.5411090301416334	1.1825428659111157	0.8618259480263745
