test	method	n_pairs	mean_method	mean_random	mean_diff	t_stat	p_val	p_adj	reject	ci_lower_rel_pct	ci_upper_rel_pct	mean_diff_rel_pct
test	threshold_max	500	70.77405622073178	70.13525153880185	0.6388046819299241	4.810880974018486	9.967489826376588e-07	1.1960987791651906e-05	True	0.5388465987139925	1.2827899333130146	0.9108182660135036
testAB	feature_eucl	500	73.27298764401193	73.89222151521	-0.6192338711980634	-7.964842813940473	0.9999999999999943	1.0	False	-1.0447426125510801	-0.6313035490076169	-0.8380230807793485
testAB	grad01_avg	500	73.0400371895546	73.89222151521	-0.8521843256554084	-11.27912505936904	1.0	1.0	False	-1.3541719248587067	-0.9523883819795291	-1.153280153419118
testAB	grad01_max	500	72.9358602326881	73.89222151521	-0.9563612825219151	-13.007223177072616	1.0	1.0	False	-1.4897627566732758	-1.0987675728014104	-1.294265164737343
testAB	gradient_conf_avg	500	73.12206803106393	73.89222151521	-0.7701534841460798	-10.357441223750342	1.0	1.0	False	-1.2399760627303391	-0.8445558903049372	-1.042265976517638
testAB	gradient_conf_max	500	72.98429166372237	73.89222151521	-0.9079298514876512	-11.747325408410937	1.0	1.0	False	-1.4342244203443992	-1.0232192262801987	-1.228721823312299
testAB	gradient_input_avg	500	73.1278471258182	73.89222151521	-0.764374389391799	-9.385499637668367	1.0	1.0	False	-1.2509922858001326	-0.8178977102448773	-1.034444998022505
testAB	gradient_input_max	500	73.27114949257549	73.89222151521	-0.6210720226345163	-7.391897611558331	0.9999999999996926	1.0	False	-1.0639142278531926	-0.6171071568041212	-0.8405106923286569
testAB	model_grad_avg	500	72.86220436737163	73.89222151521	-1.0300171478383853	-13.61778869665927	1.0	1.0	False	-1.595059103382151	-1.1928314938070703	-1.393945298594611
testAB	model_grad_max	500	73.03501255646604	73.89222151521	-0.8572089587439645	-10.95358802074203	1.0	1.0	False	-1.3681620079779644	-0.9519981960768465	-1.1600801020274054
testAB	qbc	500	74.41602745500006	73.89222151521	0.5238059397900641	7.8218020605844325	1.5629012945615175e-14	1.875481553473821e-13	True	0.5308178105640594	0.8869388329609799	0.7088783217625196
testAB	threshold_avg	500	74.4464640952509	73.89222151521	0.5542425800408982	6.929827467853182	6.533229924384769e-12	7.839875909261723e-11	True	0.5374110274447145	0.9627267913291135	0.750068909386914
testAB	threshold_max	500	74.3777560200221	73.89222151521	0.48553450481210503	6.415752744446252	1.6295983156746243e-10	1.955517978809549e-09	True	0.45586225006002074	0.85830721150411	0.6570847307820654
testAG	feature_eucl	500	75.14454706054195	75.92797080846752	-0.7834237479255546	-6.667115231347561	0.9999999999653482	1.0	False	-1.3358589104814755	-0.7277383108950419	-1.0317986106882588
testAG	grad01_avg	500	75.33037234593813	75.92797080846752	-0.5975984625293831	-5.183272409347486	0.9999998413899213	1.0	False	-1.08539620128641	-0.4887232073221988	-0.7870597043043045
testAG	grad01_max	500	75.29758749052624	75.92797080846752	-0.6303833179412663	-5.867783781060877	0.9999999959725809	1.0	False	-1.1082301210765133	-0.5522470686311978	-0.8302385948538555
testAG	gradient_conf_avg	500	75.1953246442303	75.92797080846752	-0.7326461642372248	-6.198239737517359	0.9999999994014873	1.0	False	-1.270785558683939	-0.6590596786802073	-0.9649226186820731
testAG	gradient_conf_max	500	75.09762522615262	75.92797080846752	-0.8303455823149006	-7.202927730696533	0.999999999998907	1.0	False	-1.391894730181224	-0.7952981408346314	-1.0935964355079275
testAG	gradient_input_avg	500	75.34865688731271	75.92797080846752	-0.5793139211548214	-4.92903404090223	0.9999994367325112	1.0	False	-1.0671039560601285	-0.45885259193236977	-0.7629782739962492
testAG	gradient_input_max	500	75.47433236006553	75.92797080846752	-0.4536384484019893	-3.674195319214148	0.9998677929501422	1.0	False	-0.9169425353926848	-0.2779753415681448	-0.5974589384804149
testAG	model_grad_avg	500	75.21115709828399	75.92797080846752	-0.7168137101835161	-6.346422568031223	0.99999999975233	1.0	False	-1.2363366598918075	-0.6518046997442036	-0.9440706798180055
testAG	model_grad_max	500	75.38935021131475	75.92797080846752	-0.5386205971527719	-4.658549276126737	0.9999979550115135	1.0	False	-1.0085640827752878	-0.41020318156125546	-0.7093836321682716
testAG	qbc	500	76.27982966169046	75.92797080846752	0.35185885322292576	3.704567770644121	0.00011770546210833242	0.001412465545299989	True	0.21763966675750662	0.7091830824254238	0.4634113745914652
testAG	threshold_avg	500	76.39891697380942	75.92797080846752	0.47094616534191175	3.81990914565899	7.516531631186777e-05	0.0009019837957424132	True	0.30123292182052824	0.9392747865440199	0.6202538541822741
testAG	threshold_max	500	76.46022295023745	75.92797080846752	0.5322521417699406	4.646768476546327	2.1601109519193567e-06	2.592133142303228e-05	True	0.40460355319685887	0.9973887194863553	0.7009961363416071
